COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,38588.0,777736.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,41738.0,739148.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,48071.0,1131957.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,7.0,Physician Medical Office,12903.0,570530.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,7.0,Physician Medical Office,15275.0,625411.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,7.0,Physician Medical Office,29062.0,557627.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,108930.0,2605999.0,39.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,7.0,Physician Medical Office,40577.0,571016.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,7.0,Physician Medical Office,26063.0,682875.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,7.0,Physician Medical Office,19577.0,590593.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,69438.0,1434552.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,39492.0,1171449.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,21868.0,592398.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,7.0,Physician Medical Office,62853.0,1497405.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,7.0,Physician Medical Office,30158.0,697410.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,35370.0,625963.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,41189.0,808503.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,7.0,Physician Medical Office,49828.0,744667.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,7.0,Physician Medical Office,77107.0,1365114.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,17738.0,610136.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,7.0,Physician Medical Office,22647.0,767314.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,7.0,Physician Medical Office,30849.0,656812.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,202069.0,9537606.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,229147.0,13469302.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,214726.0,4869964.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,350606.0,9150867.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,141955.0,9854810.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,213349.0,6330278.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,235531.0,10575855.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,464311.0,9755730.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,230372.0,13972193.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,137906.0,5212438.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,465903.0,24548046.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,100880.0,6431158.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,124715.0,5465574.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,107111.0,5234995.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,327754.0,10083484.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,138986.0,5008950.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,102036.0,6656733.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,128421.0,5340859.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,57384.0,564169.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,182728.0,1975892.0,39.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,122409.0,947092.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,55921.0,440303.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,48930.0,455072.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,97377.0,846073.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,219786.0,1793164.0,39.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,104158.0,1051250.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,78571.0,924644.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,59259.0,641088.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,71977.0,581829.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,46774.0,487077.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,7.0,Physician Medical Office,39203.0,494275.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,7.0,Physician Medical Office,66487.0,506785.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,339843.0,4125672.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,554711.0,12771099.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,700355.0,8150398.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,382694.0,5574895.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,542815.0,9291419.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,584209.0,7924243.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,465160.0,8389403.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,249976.0,4655238.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,253390.0,6116929.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,279590.0,4405262.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,288644.0,5863539.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,814254.0,11585811.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,360512.0,4024725.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,630577.0,12216388.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,318616.0,4343341.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,1228783.0,20964990.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Pharmacy,1514609.0,19736207.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,292839.0,4636180.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,1097526.0,22062516.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,6.0,Pharmacy,410858.0,8800261.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Pharmacy,598206.0,8748604.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,188768.0,5074532.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,182832.0,14155025.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,249584.0,4885764.0,29.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,272519.0,13741821.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,529360.0,24082143.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,184670.0,9335537.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16.0,2024.0,50.0,6.0,Pharmacy,175249.0,9712855.0,29.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,398001.0,24946047.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14.0,2024.0,48.0,6.0,Pharmacy,556901.0,23552783.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,123539.0,6554697.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,215169.0,10791024.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,90454.0,5325449.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,256840.0,10340324.0,29.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17.0,2024.0,51.0,6.0,Pharmacy,79824.0,6736557.0,29.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,469056.0,13240155.0,29.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15.0,2024.0,49.0,6.0,Pharmacy,118934.0,5127884.0,29.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13.0,2024.0,47.0,6.0,Pharmacy,933366.0,22995882.0,29.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,47336.0,2787945.0,39.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,13913.0,895282.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,19902.0,851618.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,32812.0,1558553.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,14524.0,1229395.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,6084.0,636238.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2025.0,1.0,7.0,Physician Medical Office,12910.0,706931.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,70163.0,994807.0,39.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,168694.0,2144586.0,39.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,34290.0,528565.0,39.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,43362.0,530439.0,39.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,98531.0,1149781.0,39.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,53751.0,694839.0,39.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12.0,2024.0,46.0,7.0,Physician Medical Office,55169.0,619338.0,39.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Combined,431624.0,6029967.0,19.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Combined,709148.0,13141032.0,19.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Combined,822764.0,9097490.0,19.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11.0,2024.0,45.0,6.0,Combined,1411511.0,22940882.0,19.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10.0,2024.0,44.0,6.0,Combined,656186.0,8506072.0,19.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
